scorer,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000,DLC_resnet50_Week5_AboveKnee4Feb6shuffle1_1030000
bodyparts,Right_Hip,Right_Hip,Right_Hip,Right_Knee,Right_Knee,Right_Knee,Right_Ankle,Right_Ankle,Right_Ankle,Right_Toe,Right_Toe,Right_Toe,Left_Hip,Left_Hip,Left_Hip,Left_Knee,Left_Knee,Left_Knee,Left_Ankle,Left_Ankle,Left_Ankle,Left_Toe,Left_Toe,Left_Toe
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,560.1327514648438,311.3877868652344,0.9999979734420776,560.7854614257812,441.0718994140625,0.999996542930603,563.93212890625,534.2291259765625,0.002288215793669224,555.1395874023438,548.9698486328125,0.9996320009231567,629.6069946289062,320.41357421875,0.999996542930603,618.5682983398438,447.47454833984375,0.9999924898147583,608.6769409179688,552.8292236328125,0.9999978542327881,611.6240234375,581.9249877929688,0.9999995231628418
1,560.138427734375,311.38665771484375,0.9999979734420776,560.7837524414062,441.06549072265625,0.999996542930603,563.9290771484375,534.231201171875,0.002290736185386777,555.1392211914062,548.9721069335938,0.9996311664581299,629.607177734375,320.4106140136719,0.999996542930603,618.5632934570312,447.4771728515625,0.9999924898147583,608.6760864257812,552.8292846679688,0.9999978542327881,611.6239624023438,581.9251098632812,0.9999995231628418
2,560.1402587890625,311.39349365234375,0.9999979734420776,560.7885131835938,441.0543212890625,0.999996542930603,563.9273681640625,534.23388671875,0.002299178158864379,555.1427001953125,548.9702758789062,0.9996329545974731,629.6107788085938,320.40447998046875,0.999996542930603,618.6131591796875,447.4715881347656,0.9999921321868896,608.673095703125,552.8275146484375,0.9999978542327881,611.6240234375,581.9244995117188,0.9999995231628418
3,560.1065673828125,311.55133056640625,0.9999978542327881,560.7911376953125,441.0589599609375,0.999996542930603,563.920654296875,534.2432861328125,0.0023283418267965317,555.140380859375,548.9735107421875,0.9996323585510254,629.6740112304688,320.6395568847656,0.9999969005584717,618.6790771484375,447.4964904785156,0.9999922513961792,608.6683959960938,552.8184814453125,0.9999979734420776,611.62158203125,581.92578125,0.9999995231628418
4,560.246826171875,312.1691589355469,0.9999974966049194,561.2512817382812,441.2406005859375,0.9999967813491821,564.0235595703125,536.92578125,0.003983804024755955,556.2048950195312,550.4984741210938,0.9993664622306824,629.8658447265625,321.083251953125,0.9999973773956299,618.9176635742188,447.46917724609375,0.9999916553497314,609.3751831054688,551.3400268554688,0.9999992847442627,612.4420776367188,580.6641845703125,0.9999996423721313
5,560.1321411132812,312.5935363769531,0.9999970197677612,561.9296875,442.12225341796875,0.9999978542327881,565.041015625,538.8587646484375,0.09793905913829803,558.1171875,553.844482421875,0.9993525147438049,629.9006958007812,321.34637451171875,0.999997615814209,619.8259887695312,447.356689453125,0.99998939037323,609.8442993164062,549.3997192382812,0.9999996423721313,613.1246948242188,579.0321655273438,0.9999997615814209
6,560.3648071289062,313.7041931152344,0.9999934434890747,562.5604858398438,444.0821228027344,0.999998927116394,566.9461059570312,544.9602661132812,0.008862839080393314,559.845703125,558.0884399414062,0.9995052814483643,630.1788940429688,322.1798095703125,0.9999978542327881,619.9003295898438,447.9427795410156,0.9999922513961792,610.3384399414062,548.04541015625,0.9999997615814209,613.8857421875,577.2638549804688,0.9999997615814209
7,560.9217529296875,314.7964782714844,0.9999954700469971,563.6092529296875,446.70587158203125,0.9999991655349731,568.3511352539062,549.97021484375,0.010689672082662582,563.0901489257812,565.2515869140625,0.9999575614929199,631.11328125,322.86572265625,0.9999971389770508,620.4685668945312,448.4468078613281,0.9999940395355225,610.9794311523438,546.7233276367188,0.9999997615814209,614.510498046875,575.4407958984375,0.999998927116394
