,Nose_x,Nose_y,Nose_p,Neck_x,Neck_y,Neck_p,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_p,Right_Elbow_x,Right_Elbow_y,Right_Elbow_p,Right_Wrist_x,Right_Wrist_y,Right_Wrist_p,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_p,Left_Elbow_x,Left_Elbow_y,Left_Elbow_p,Left_Wrist_x,Left_Wrist_y,Left_Wrist_p,MidHip_x,MidHip_y,MidHip_p,Right_Hip_x,Right_Hip_y,Right_Hip_p,Right_Knee_x,Right_Knee_y,Right_Knee_p,Right_Ankle_x,Right_Ankle_y,Right_Ankle_p,Left_Hip_x,Left_Hip_y,Left_Hip_p,Left_Knee_x,Left_Knee_y,Left_Knee_p,Left_Ankle_x,Left_Ankle_y,Left_Ankle_p,Right_Eye_x,Right_Eye_y,Right_Eye_p,Left_Eye_x,Left_Eye_y,Left_Eye_p,Right_Ear_x,Right_Ear_y,Right_Ear_p,Left_Ear_x,Left_Ear_y,Left_Ear_p,Left_BigToe_x,Left_BigToe_y,Left_BigToe_p,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_p,Left_Heel_x,Left_Heel_y,Left_Heel_p,Right_BigToe_x,Right_BigToe_y,Right_BigToe_p,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_p,Right_Heel_x,Right_Heel_y,Right_Heel_p
0,0.0,0.0,0.0,287.336,148.036,0.884482,320.746,148.131,0.869035,340.238,206.579,0.898211,352.754,248.359,0.903545,253.9,146.702,0.861417,238.626,199.593,0.851367,233.033,235.839,0.850382,291.47,242.8,0.628977,316.609,242.787,0.618137,315.154,327.668,0.773186,312.402,404.288,0.773202,263.689,244.183,0.626426,271.947,327.727,0.812645,266.477,415.451,0.780041,0.0,0.0,0.0,0.0,0.0,0.0,305.429,116.082,0.688915,277.57,116.065,0.59259,259.48,427.927,0.451181,258.061,426.583,0.596775,269.223,425.206,0.777747,309.607,426.522,0.679529,313.805,423.746,0.681748,313.76,411.26,0.686034
0,0.0,0.0,0.0,287.364,148.055,0.890856,320.747,149.462,0.87739,340.242,205.191,0.895894,351.432,246.95,0.884403,255.272,146.683,0.856619,238.622,203.789,0.86896,235.849,240.011,0.819546,292.893,241.373,0.665871,319.347,240.008,0.648627,313.767,326.344,0.815251,312.405,402.91,0.776169,266.41,242.775,0.637519,272.004,327.746,0.822649,267.825,415.462,0.794049,0.0,0.0,0.0,0.0,0.0,0.0,305.432,116.083,0.666312,277.558,116.067,0.593905,256.704,426.524,0.483231,256.677,426.534,0.631402,270.592,426.534,0.796655,308.202,425.177,0.704239,315.133,422.387,0.681571,313.783,411.219,0.733123
0,0.0,0.0,0.0,288.717,148.092,0.888853,320.78,149.491,0.885289,340.229,206.563,0.913966,354.207,246.942,0.870067,255.335,148.037,0.863276,240.026,200.975,0.846281,237.165,238.64,0.849783,292.904,241.384,0.666686,319.317,241.364,0.635557,315.176,326.331,0.809242,312.425,404.286,0.760011,266.431,244.143,0.626204,271.982,327.744,0.827245,267.848,414.02,0.775617,0.0,0.0,0.0,0.0,0.0,0.0,306.779,116.106,0.673545,277.6,117.41,0.6135,259.461,427.953,0.460881,256.683,426.559,0.608933,270.603,423.794,0.769412,308.199,423.794,0.571008,313.819,421.009,0.582461,313.789,412.639,0.687632
0,0.0,0.0,0.0,290.133,148.089,0.891774,322.144,149.455,0.875968,340.232,205.212,0.901365,354.207,248.382,0.881885,256.707,148.064,0.856216,239.988,199.63,0.851936,235.821,239.945,0.862255,292.879,240.007,0.653283,319.343,240.008,0.640108,316.537,327.709,0.801379,313.749,407.074,0.756753,265.074,241.362,0.636244,273.381,329.058,0.84983,269.195,416.801,0.818165,0.0,0.0,0.0,0.0,0.0,0.0,306.799,117.412,0.662227,277.619,117.438,0.664184,255.298,423.757,0.467258,253.928,423.794,0.640381,270.626,426.562,0.79392,308.231,422.401,0.603453,315.188,420.977,0.620243,313.788,415.448,0.705778
0,0.0,0.0,0.0,290.081,149.43,0.89033,322.152,149.488,0.868264,340.282,206.569,0.890637,355.528,249.731,0.861293,255.342,148.105,0.8672,239.977,202.393,0.850161,237.213,240.013,0.875536,292.886,241.408,0.660179,318.004,241.376,0.637764,316.575,326.316,0.813181,315.137,405.666,0.759967,266.415,244.156,0.635548,272.046,329.063,0.844153,269.206,415.456,0.809269,0.0,0.0,0.0,0.0,0.0,0.0,306.842,117.467,0.731202,278.958,117.456,0.690886,259.495,422.396,0.433605,256.707,423.745,0.60834,270.611,425.198,0.810586,309.582,422.364,0.520446,316.533,419.592,0.562061,315.15,414.054,0.676035
0,0.0,0.0,0.0,291.51,149.452,0.912214,323.536,149.515,0.882871,340.242,205.193,0.909574,358.345,246.909,0.850042,258.121,148.093,0.865859,238.625,200.962,0.851842,237.158,235.82,0.814867,294.279,244.146,0.683812,319.385,242.766,0.667177,316.6,326.322,0.827562,315.195,408.454,0.791213,267.87,245.563,0.64917,273.448,329.066,0.849365,267.814,414.031,0.810901,0.0,0.0,0.0,0.0,0.0,0.0,308.21,118.836,0.744146,278.973,118.837,0.703807,258.096,425.175,0.502932,256.723,425.142,0.630327,269.232,422.405,0.814264,309.597,418.226,0.563273,316.559,418.196,0.603,315.186,416.825,0.732821
0,0.0,0.0,0.0,291.519,149.425,0.906418,323.564,149.521,0.883633,340.282,203.82,0.891512,358.303,245.555,0.877486,259.458,148.048,0.869594,240.035,198.24,0.857307,234.382,235.836,0.849438,292.925,233.02,0.68594,320.71,231.653,0.66161,316.61,323.536,0.842881,315.135,398.711,0.782204,266.414,234.402,0.644742,274.787,327.675,0.867333,269.2,407.067,0.793939,0.0,0.0,0.0,0.0,0.0,0.0,308.227,118.838,0.723771,280.323,117.506,0.665444,255.306,430.769,0.573849,253.899,429.33,0.672917,272.015,416.857,0.757356,308.237,425.132,0.671591,315.165,422.356,0.648117,315.132,407.1,0.711479
0,0.0,0.0,0.0,292.848,149.442,0.918686,323.545,149.526,0.878197,343.032,205.137,0.894539,356.948,246.93,0.880743,259.511,146.737,0.869467,239.958,199.612,0.866467,233.023,233.009,0.84805,292.916,235.83,0.686296,317.987,234.405,0.65835,316.613,323.528,0.839545,313.785,400.121,0.778597,266.473,238.595,0.656964,273.435,323.518,0.842674,269.22,400.118,0.774319,0.0,0.0,0.0,0.0,0.0,0.0,308.231,117.473,0.67197,281.734,117.456,0.692416,258.12,429.369,0.683467,255.331,427.921,0.714136,271.995,411.22,0.732417,309.64,426.574,0.693449,316.554,423.77,0.664219,313.748,408.471,0.700566
0,0.0,0.0,0.0,294.237,148.126,0.919011,326.266,150.841,0.882052,344.377,205.169,0.899725,359.679,248.344,0.881302,260.899,146.675,0.866027,239.968,199.597,0.846694,230.254,235.83,0.858056,294.255,238.595,0.689237,319.342,237.23,0.654189,315.217,322.117,0.821733,312.412,404.264,0.728999,267.838,238.621,0.658078,273.417,315.203,0.778688,270.609,395.96,0.724026,0.0,0.0,0.0,0.0,0.0,0.0,310.998,120.231,0.693685,281.721,118.876,0.723357,255.327,426.561,0.701377,259.442,425.13,0.71679,273.39,407.081,0.587192,312.363,425.14,0.53237,315.136,422.38,0.554046,313.759,412.648,0.626071
0,0.0,0.0,0.0,294.287,149.475,0.938335,326.336,150.91,0.895776,345.808,206.601,0.885324,361.103,252.509,0.872157,262.277,146.706,0.87456,241.348,196.809,0.861027,228.86,237.156,0.863908,294.316,237.202,0.707604,319.398,237.185,0.669564,316.602,322.108,0.846392,312.395,401.526,0.772125,269.223,238.577,0.672317,273.406,309.613,0.840249,272.014,384.779,0.807799,0.0,0.0,0.0,0.0,0.0,0.0,309.608,117.489,0.731745,283.095,117.487,0.711022,260.854,422.392,0.735311,258.108,419.611,0.702498,274.802,394.515,0.701485,311.025,422.379,0.632553,316.544,419.615,0.663785,312.388,409.875,0.70243
0,0.0,0.0,0.0,294.325,149.443,0.924596,327.671,150.893,0.88871,345.832,206.539,0.873405,361.149,251.168,0.890442,263.623,146.701,0.869167,241.346,196.86,0.869759,227.462,235.836,0.860646,294.314,237.213,0.709207,319.387,237.199,0.671387,317.92,320.741,0.850921,312.403,398.707,0.769159,269.224,238.601,0.670223,273.398,312.374,0.857026,272.049,382.012,0.792893,0.0,0.0,0.0,0.0,0.0,0.0,310.997,118.851,0.689837,281.774,118.88,0.693552,265.057,418.183,0.732903,260.85,415.42,0.694528,274.835,391.741,0.606609,312.421,418.184,0.677247,317.944,415.445,0.735864,311.008,407.045,0.707955
0,0.0,0.0,0.0,295.646,149.5,0.92225,327.722,152.259,0.883784,345.838,206.568,0.886542,362.485,253.915,0.877573,262.315,148.056,0.867545,240.026,198.25,0.875743,227.405,238.63,0.858595,294.302,239.962,0.69507,319.387,238.607,0.655506,317.908,322.113,0.847711,312.406,401.531,0.760758,269.186,240.012,0.662595,273.378,315.192,0.888018,273.458,379.203,0.829672,0.0,0.0,0.0,0.0,0.0,0.0,311.031,120.224,0.662825,281.75,120.225,0.662014,272.0,412.606,0.78785,266.452,409.846,0.716655,277.616,386.174,0.682049,309.636,416.802,0.521017,316.605,415.402,0.605285,312.4,411.271,0.708367
0,0.0,0.0,0.0,294.323,149.484,0.923928,327.674,152.231,0.887193,347.154,206.589,0.883978,362.474,252.552,0.864212,262.283,148.045,0.869609,239.999,198.245,0.894208,227.411,239.964,0.866834,294.256,237.185,0.685581,319.382,235.83,0.657153,317.915,322.155,0.86002,313.76,400.122,0.772295,266.438,237.226,0.662218,273.383,313.789,0.848824,274.828,380.608,0.80317,0.0,0.0,0.0,0.0,0.0,0.0,312.358,120.257,0.694435,281.763,120.229,0.59991,270.656,411.266,0.733189,266.406,409.837,0.692202,278.987,387.612,0.64945,309.6,420.971,0.587639,316.558,416.84,0.638653,312.421,409.846,0.703327
0,0.0,0.0,0.0,294.296,149.44,0.917879,326.305,150.844,0.887985,345.811,206.531,0.88038,361.16,253.927,0.858387,262.277,146.728,0.870964,239.995,198.221,0.891513,227.451,237.169,0.876135,294.283,237.189,0.68809,320.717,235.827,0.646081,316.602,322.143,0.855343,313.76,400.119,0.756513,267.824,237.222,0.652182,273.391,315.145,0.840161,274.823,380.642,0.818079,0.0,0.0,0.0,0.0,0.0,0.0,310.981,120.209,0.685664,281.714,120.224,0.621909,272.044,411.269,0.731296,266.471,409.829,0.682218,277.621,387.574,0.667496,309.605,423.747,0.622138,316.528,419.612,0.647702,313.75,408.485,0.685888
0,0.0,0.0,0.0,294.299,149.484,0.923662,326.325,150.906,0.884731,344.455,206.582,0.886665,361.152,252.506,0.893736,262.244,148.044,0.870705,238.611,199.618,0.893321,227.443,241.362,0.865911,292.883,238.616,0.687761,318.008,238.61,0.653115,316.545,322.158,0.837049,313.774,404.255,0.740911,265.044,239.967,0.649093,273.372,315.202,0.844402,274.799,388.936,0.818549,0.0,0.0,0.0,0.0,0.0,0.0,310.97,120.256,0.688953,280.402,120.226,0.644772,269.259,408.506,0.57165,265.029,405.715,0.662513,276.231,397.335,0.800892,312.394,425.149,0.547476,317.922,422.378,0.59837,312.39,412.637,0.681264
0,0.0,0.0,0.0,294.256,149.528,0.920038,324.959,152.232,0.86022,344.436,207.993,0.883541,361.098,252.522,0.896753,260.901,148.107,0.871382,239.964,200.993,0.898058,227.434,237.217,0.866723,291.541,235.815,0.679691,317.976,234.443,0.669035,313.787,324.941,0.805079,312.409,405.709,0.750436,265.047,237.215,0.66466,272.032,317.93,0.876971,273.377,386.187,0.826155,0.0,0.0,0.0,0.0,0.0,0.0,310.974,120.268,0.69124,281.704,120.218,0.571702,270.612,409.85,0.686034,265.014,407.057,0.706168,274.834,394.552,0.756766,312.371,425.177,0.525608,315.13,422.392,0.56742,313.78,414.026,0.648206
0,0.0,0.0,0.0,294.241,150.883,0.921056,326.268,152.317,0.858142,343.053,207.949,0.872098,358.345,251.147,0.865723,260.897,149.5,0.887028,239.994,198.193,0.888912,226.067,234.422,0.841725,294.284,241.375,0.703657,318.005,241.378,0.672743,316.514,324.901,0.833809,313.76,405.691,0.739095,267.871,241.384,0.656555,272.036,322.158,0.864119,271.981,388.941,0.753743,0.0,0.0,0.0,0.0,0.0,0.0,309.574,120.276,0.704942,281.718,121.603,0.694874,272.013,405.694,0.43126,265.075,402.874,0.519359,272.004,398.704,0.676775,309.595,426.529,0.541136,316.564,423.765,0.557129,313.742,415.429,0.69063
0,0.0,0.0,0.0,292.909,150.93,0.928223,326.313,153.681,0.86044,342.986,206.612,0.88455,354.201,249.773,0.853781,259.503,150.83,0.884092,239.957,199.594,0.877756,223.286,238.572,0.821689,294.24,244.142,0.697624,317.96,242.798,0.681402,317.913,323.51,0.85193,315.161,402.871,0.767427,267.807,244.172,0.640753,273.365,322.138,0.843423,270.654,395.932,0.837462,0.0,0.0,0.0,0.0,0.0,0.0,308.222,123.013,0.701845,280.357,123.025,0.721836,265.068,390.395,0.491374,262.232,395.916,0.658009,272.023,405.656,0.834506,308.256,427.982,0.649033,316.526,425.197,0.618133,313.814,411.269,0.719025
0,0.0,0.0,0.0,291.52,152.255,0.917357,323.561,153.668,0.854502,340.212,205.202,0.877053,352.734,242.774,0.863593,259.464,150.862,0.885677,235.779,198.253,0.825185,226.086,231.619,0.870503,291.476,241.396,0.681317,316.561,241.38,0.656213,309.597,323.508,0.805074,309.64,408.494,0.740603,265.025,242.783,0.648116,271.966,326.329,0.841963,270.63,395.904,0.75393,0.0,0.0,0.0,0.0,0.0,0.0,306.862,124.409,0.740412,278.974,123.064,0.681784,270.625,402.917,0.394355,263.661,401.507,0.543699,272.031,404.294,0.717866,311.008,429.366,0.625146,313.802,427.953,0.647574,310.969,416.809,0.656431
0,0.0,0.0,0.0,290.149,153.65,0.901471,323.495,156.46,0.847988,340.218,210.721,0.886127,349.974,248.344,0.904023,258.065,150.923,0.872716,231.663,198.208,0.843612,221.886,235.777,0.867264,290.087,235.831,0.704025,315.21,235.795,0.657488,311.012,324.918,0.788852,312.403,402.882,0.747773,263.641,238.572,0.679115,270.648,327.678,0.873858,270.637,398.684,0.803028,0.0,0.0,0.0,0.0,0.0,0.0,305.458,123.039,0.70842,278.935,121.669,0.72439,265.046,394.527,0.42243,260.88,398.703,0.607639,271.995,407.105,0.791074,309.596,427.954,0.62406,315.181,425.17,0.605263,312.418,411.232,0.643464
