scorer,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000,DLC_resnet50_Week6_BelowKnee3Feb13shuffle1_1030000
bodyparts,Right_Hip,Right_Hip,Right_Hip,Right_Knee,Right_Knee,Right_Knee,Right_Ankle,Right_Ankle,Right_Ankle,Right_Toe,Right_Toe,Right_Toe,Left_Hip,Left_Hip,Left_Hip,Left_Knee,Left_Knee,Left_Knee,Left_Ankle,Left_Ankle,Left_Ankle,Left_Toe,Left_Toe,Left_Toe
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,643.4720458984375,349.3899230957031,0.009743393398821354,620.5794677734375,468.9271240234375,0.014415535144507885,652.7086791992188,578.9098510742188,0.9999994039535522,601.1085205078125,593.8516235351562,0.9999977350234985,654.7220458984375,351.1291198730469,0.9999382495880127,633.8154907226562,475.7252197265625,0.99997878074646,718.0172729492188,550.162841796875,0.999997615814209,701.5621337890625,600.2733154296875,0.9997362494468689
1,620.4298095703125,479.0345764160156,0.0018038359703496099,657.955810546875,466.42437744140625,0.535717248916626,662.53369140625,577.1672973632812,0.9999991655349731,610.926025390625,593.801513671875,0.9999998807907104,653.4437255859375,348.71630859375,0.9999082088470459,625.5086059570312,470.9338073730469,0.9999943971633911,704.1799926757812,554.575439453125,0.9999935626983643,684.3993530273438,598.409423828125,0.885680079460144
2,651.864501953125,348.8744812011719,0.0027159538585692644,659.9129028320312,463.3685607910156,0.9999047517776489,620.1119995117188,584.2752685546875,0.003638195339590311,624.6271362304688,594.0529174804688,0.9996563196182251,655.6973266601562,349.826904296875,0.9998743534088135,617.6025390625,466.56256103515625,0.999988317489624,683.1587524414062,562.112548828125,0.9999990463256836,635.381103515625,598.797607421875,0.9999125003814697
3,651.731689453125,349.0819396972656,0.008220077492296696,664.01416015625,463.88031005859375,0.9999758005142212,688.943359375,574.43212890625,0.9999581575393677,612.1149291992188,602.5508422851562,0.0040292865596711636,656.4248657226562,349.9283752441406,0.9999269247055054,613.2075805664062,464.64678955078125,0.9999970197677612,660.1593627929688,569.0376586914062,0.9999923706054688,611.485595703125,601.6351318359375,0.9999890327453613
4,641.284912109375,350.6323547363281,0.003959589637815952,669.0173950195312,463.98895263671875,0.999987006187439,700.917724609375,573.687255859375,0.9999880790710449,580.2997436523438,599.0301513671875,0.002832036931067705,649.7469482421875,352.8581237792969,0.9999407529830933,612.6851196289062,466.09210205078125,0.9999977350234985,633.90478515625,577.8734130859375,0.9999971389770508,582.0355224609375,600.5155639648438,0.999993085861206
5,650.0778198242188,350.5921630859375,0.003808616893365979,677.437255859375,463.2931213378906,0.9999873638153076,714.2113647460938,572.9594116210938,0.9999886751174927,666.1250610351562,595.6004028320312,0.9998254179954529,652.4724731445312,352.9767150878906,0.9999735355377197,612.0833129882812,468.26080322265625,0.9999985694885254,608.1868286132812,582.2841796875,0.9999984502792358,555.3885498046875,592.2699584960938,0.9999918937683105
6,649.48974609375,351.9383850097656,0.002434725873172283,683.2824096679688,462.68157958984375,0.9999531507492065,726.586669921875,570.1402587890625,0.9999985694885254,679.1654663085938,593.5173950195312,0.9999991655349731,653.7706909179688,354.1280517578125,0.9999793767929077,612.0349731445312,471.2359924316406,0.9999973773956299,584.9888916015625,581.4367065429688,0.9999966621398926,532.3992309570312,574.2476196289062,0.9999563694000244
7,685.3452758789062,590.3895263671875,0.0013920703204348683,688.2957153320312,462.2689208984375,0.9999791383743286,739.0540771484375,567.0799560546875,0.9999997615814209,691.73046875,593.0380859375,0.9999997615814209,656.8438110351562,356.79132080078125,0.9999923706054688,610.9166259765625,473.96063232421875,0.9999953508377075,569.0861206054688,578.2427368164062,0.9999973773956299,519.8917236328125,562.0269775390625,0.9999797344207764
