,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,723.367,125.883,0.797995,664.541,180.801,0.774246,674.433,180.694,0.775896,713.645,272.749,0.872483,803.696,306.127,0.85456,648.972,182.71,0.696717,609.778,288.544,0.712057,599.974,347.284,0.670829,654.844,360.982,0.55545,635.305,364.867,0.528118,615.602,486.362,0.567775,594.1,502.059,0.53206,676.366,359.033,0.542361,723.417,456.983,0.806986,737.16,586.281,0.767919,713.604,116.036,0.932781,0.0,0.0,0.0,684.313,118.016,0.906715,0.0,0.0,0.0,790.072,590.183,0.728787,788.035,586.311,0.697592,727.295,601.982,0.770531,584.344,537.303,0.538902,574.586,529.472,0.499973,588.223,494.27,0.422195
0,725.312,129.729,0.817793,664.638,180.734,0.791117,678.356,178.786,0.795802,711.702,272.809,0.881957,795.88,308.113,0.828759,650.908,180.826,0.688811,617.689,276.742,0.635622,604.007,343.366,0.657979,662.631,366.881,0.591436,639.188,370.763,0.533985,623.486,490.305,0.712305,519.649,570.606,0.508729,680.318,364.898,0.595593,717.591,456.997,0.795777,725.33,586.321,0.777215,713.715,116.121,0.932463,0.0,0.0,0.0,688.145,118.063,0.89819,0.0,0.0,0.0,776.293,599.963,0.753382,774.306,592.122,0.702077,711.613,603.844,0.734721,539.237,619.537,0.469206,529.46,615.647,0.397912,500.057,568.586,0.526382
0,723.423,125.872,0.798921,672.454,176.802,0.610331,678.382,176.814,0.80542,699.88,263.037,0.81853,788.071,313.968,0.814468,666.568,176.768,0.520297,680.338,274.79,0.23462,711.684,317.889,0.120798,664.587,355.137,0.646272,648.991,360.954,0.590303,643.079,486.355,0.763309,525.565,556.939,0.652778,678.373,353.141,0.606931,713.692,460.797,0.856325,709.723,588.226,0.793289,713.704,116.062,0.926417,0.0,0.0,0.0,690.079,116.177,0.882447,0.0,0.0,0.0,760.623,601.969,0.795686,758.632,596.096,0.695458,695.92,603.873,0.730874,545.107,617.562,0.589407,539.239,611.744,0.498016,509.856,554.976,0.666887
0,725.313,121.996,0.836486,668.605,169.037,0.624128,676.407,172.883,0.774768,695.937,259.197,0.854561,776.344,319.842,0.853815,664.683,167.053,0.529739,684.234,270.886,0.159379,713.618,313.978,0.129271,664.557,353.108,0.658866,650.923,355.081,0.605513,664.545,476.647,0.807498,543.217,553.009,0.614097,674.441,351.14,0.59845,709.716,456.997,0.810297,695.891,588.178,0.799077,713.725,114.138,0.893769,0.0,0.0,0.0,692.081,116.032,0.878953,0.0,0.0,0.0,745.017,602.021,0.777048,743.0,598.053,0.683433,680.291,601.997,0.722266,558.88,603.988,0.52181,554.923,601.947,0.468914,527.479,551.012,0.630545
0,725.355,121.965,0.836586,666.71,167.016,0.662379,674.466,168.955,0.776457,686.181,259.072,0.835523,760.72,321.879,0.850167,662.69,165.136,0.534141,664.606,270.822,0.166549,694.046,317.867,0.0965535,662.667,351.181,0.650917,652.928,353.118,0.633154,680.278,470.669,0.740113,568.654,556.853,0.504665,668.575,349.233,0.538967,701.898,456.969,0.725264,678.35,586.338,0.792822,715.584,112.168,0.854748,0.0,0.0,0.0,692.092,114.071,0.846293,0.0,0.0,0.0,729.351,603.88,0.739007,727.295,599.988,0.665398,664.532,601.937,0.742636,582.385,601.988,0.321571,572.572,597.998,0.28457,552.98,552.981,0.486756
0,723.386,116.165,0.843424,666.526,165.005,0.693406,668.574,165.057,0.813511,680.313,257.206,0.867002,744.919,329.654,0.83196,654.892,163.134,0.533039,664.582,264.964,0.0761045,0.0,0.0,0.0,656.788,351.184,0.537221,652.941,353.144,0.587602,688.173,462.879,0.710972,660.715,586.233,0.708259,662.663,349.204,0.385066,692.027,462.84,0.617494,664.576,582.388,0.580509,713.702,102.493,0.887283,0.0,0.0,0.0,688.16,106.283,0.839139,0.0,0.0,0.0,711.607,601.876,0.399042,703.845,592.158,0.326158,637.274,601.923,0.277191,705.768,601.95,0.615776,694.027,603.99,0.566189,646.999,599.993,0.68769
0,723.397,116.097,0.847643,664.675,163.115,0.709646,668.553,163.14,0.823726,672.501,255.193,0.802194,725.377,333.568,0.830652,652.897,163.04,0.560744,647.014,268.866,0.0658913,0.0,0.0,0.0,649.022,343.353,0.594618,658.781,343.373,0.587172,699.961,458.869,0.728805,631.323,574.574,0.548846,637.252,343.348,0.478115,670.52,468.707,0.607853,646.949,582.361,0.497971,715.547,102.401,0.905861,0.0,0.0,0.0,690.109,102.397,0.875422,0.0,0.0,0.0,697.915,601.95,0.693903,693.997,597.987,0.602643,594.141,584.284,0.259886,652.957,617.612,0.437331,645.044,617.634,0.462737,605.84,584.297,0.498491
0,723.446,115.982,0.849547,664.645,163.038,0.631303,666.568,163.057,0.8308,666.611,253.237,0.795715,707.722,337.491,0.817844,652.918,161.178,0.447487,0.0,0.0,0.0,0.0,0.0,0.0,650.949,341.366,0.623349,664.566,341.37,0.626468,709.644,435.452,0.700546,696.051,507.861,0.655589,639.182,341.383,0.513565,662.71,449.161,0.734331,633.261,572.58,0.746221,713.712,100.493,0.924327,0.0,0.0,0.0,690.09,100.503,0.877227,0.0,0.0,0.0,690.12,617.595,0.690472,684.26,611.735,0.551526,617.576,586.323,0.639871,694.023,507.974,0.148496,697.955,511.823,0.170816,695.929,513.806,0.510221
0,717.565,114.097,0.82399,664.614,161.118,0.615824,664.702,161.157,0.827784,660.742,255.157,0.736523,684.214,339.407,0.808835,652.946,159.182,0.455022,664.616,268.914,0.328874,711.643,321.801,0.552404,648.977,335.493,0.639271,660.701,335.503,0.605712,713.541,439.331,0.709969,711.746,511.854,0.313145,637.214,335.494,0.550014,646.937,458.934,0.732179,615.599,576.532,0.724769,713.61,100.416,0.943919,0.0,0.0,0.0,686.202,100.46,0.900273,0.0,0.0,0.0,654.835,592.141,0.450928,647.023,588.205,0.410045,599.992,590.262,0.696916,711.611,513.821,0.0856567,713.597,513.813,0.0769803,713.557,519.683,0.19528
0,721.449,114.094,0.822259,664.686,163.008,0.660964,666.547,163.049,0.808244,650.956,255.164,0.793727,666.623,351.118,0.801201,656.835,159.211,0.468051,678.391,274.774,0.652321,737.129,321.868,0.753783,648.964,339.481,0.551996,654.845,341.419,0.568614,715.606,441.273,0.438394,727.426,507.89,0.266312,637.212,337.501,0.464513,633.358,447.17,0.594663,598.033,574.511,0.61396,713.643,100.41,0.943317,0.0,0.0,0.0,686.178,100.444,0.906241,0.0,0.0,0.0,647.021,601.878,0.457894,643.106,594.145,0.396799,580.406,588.249,0.560524,733.241,509.813,0.0894045,737.09,509.931,0.0835876,731.274,511.86,0.230013
