,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,0.0,0.0,0.0,664.723,212.039,0.915062,721.48,221.888,0.781121,739.122,308.094,0.835272,746.985,396.277,0.856481,609.756,202.321,0.771668,572.51,292.412,0.858416,584.34,353.129,0.709568,648.97,382.57,0.693437,682.377,386.441,0.649622,682.261,496.167,0.819399,666.569,631.341,0.722425,611.774,380.537,0.578413,603.887,500.078,0.792235,596.048,605.89,0.716647,0.0,0.0,0.0,0.0,0.0,0.0,697.942,149.376,0.810647,647.039,147.426,0.867032,629.398,621.572,0.379131,623.501,617.683,0.32178,588.223,621.546,0.515475,664.67,662.7,0.584785,666.648,660.68,0.573074,664.587,645.03,0.585224
0,0.0,0.0,0.0,666.538,210.117,0.911489,723.372,217.998,0.765981,742.899,308.105,0.866044,746.996,396.227,0.841416,613.686,198.369,0.8034,572.531,290.443,0.884598,574.57,351.107,0.799667,648.994,384.484,0.696686,684.216,388.409,0.626735,682.205,496.15,0.80218,666.573,635.202,0.726987,613.711,380.591,0.591334,603.885,503.959,0.808881,600.028,601.884,0.749849,0.0,0.0,0.0,0.0,0.0,0.0,701.846,147.396,0.845928,648.925,143.527,0.805386,629.387,617.675,0.434104,623.495,615.622,0.367149,590.163,615.657,0.522793,664.631,662.651,0.479013,672.459,658.739,0.508681,662.715,648.968,0.64363
0,0.0,0.0,0.0,666.604,208.171,0.890162,723.415,214.081,0.778426,742.966,310.06,0.869551,746.958,398.151,0.8592,615.654,196.453,0.837197,572.647,290.386,0.915631,572.583,353.069,0.940028,650.912,382.485,0.677015,686.175,386.434,0.618548,682.203,494.267,0.7785,666.59,633.354,0.75166,617.552,376.627,0.630146,603.969,492.233,0.812682,603.984,596.077,0.755458,0.0,0.0,0.0,0.0,0.0,0.0,703.84,145.445,0.816835,648.992,135.735,0.834137,619.542,658.773,0.354796,611.769,652.875,0.280234,603.903,605.934,0.591123,668.581,664.571,0.576633,666.655,660.752,0.600756,664.644,647.004,0.587772
0,0.0,0.0,0.0,666.559,206.207,0.875422,721.465,212.094,0.798806,742.927,310.042,0.860554,745.05,398.256,0.864112,615.625,196.388,0.852023,574.587,288.523,0.905179,570.59,357.083,0.859382,650.917,378.592,0.671682,686.176,382.532,0.63777,682.193,492.29,0.792092,666.609,641.13,0.721926,617.544,370.804,0.637616,605.932,488.318,0.749255,609.766,601.916,0.732395,0.0,0.0,0.0,0.0,0.0,0.0,703.866,141.541,0.806504,649.049,133.783,0.898223,617.577,664.585,0.469333,611.734,660.697,0.38111,613.71,617.55,0.576815,670.521,668.552,0.556446,664.66,666.579,0.590992,664.689,650.969,0.580303
0,0.0,0.0,0.0,666.588,200.345,0.875198,723.388,210.107,0.809163,742.913,308.079,0.873744,744.993,394.311,0.857994,615.632,194.472,0.856215,578.423,286.565,0.853948,566.707,362.926,0.82212,651.008,376.642,0.631103,688.163,382.501,0.61454,682.272,492.267,0.769316,666.603,641.165,0.701379,617.615,370.777,0.623944,607.848,492.171,0.748646,617.63,615.676,0.757749,0.0,0.0,0.0,0.0,0.0,0.0,703.815,139.63,0.79402,649.04,133.72,0.897513,592.154,662.619,0.610806,588.288,658.737,0.636183,625.473,627.452,0.698028,670.552,676.374,0.586385,664.688,670.506,0.601525,666.578,650.977,0.525075
0,0.0,0.0,0.0,666.628,198.412,0.885724,723.445,210.016,0.80321,742.959,306.22,0.896095,744.91,388.413,0.856899,615.67,194.388,0.848844,582.336,282.595,0.818647,558.903,364.892,0.856565,652.885,374.678,0.618162,692.031,380.567,0.611974,682.306,492.277,0.769016,666.661,641.129,0.682943,617.633,368.844,0.623915,609.769,494.259,0.758286,617.673,621.535,0.703967,0.0,0.0,0.0,0.0,0.0,0.0,703.822,137.633,0.811683,649.025,131.829,0.90283,605.905,660.744,0.464728,601.963,654.835,0.5357,621.527,641.117,0.612163,676.422,672.453,0.477009,668.616,668.538,0.513502,664.585,652.911,0.582112
0,0.0,0.0,0.0,666.582,198.433,0.887758,723.381,210.025,0.791684,742.925,306.203,0.886411,742.93,384.465,0.893234,615.633,194.426,0.850608,584.247,278.681,0.82069,556.84,366.778,0.891944,652.887,372.753,0.619095,688.185,378.63,0.611694,682.304,494.175,0.768273,666.629,643.091,0.737801,617.646,368.855,0.617766,609.818,502.057,0.73663,619.557,619.671,0.754489,0.0,0.0,0.0,0.0,0.0,0.0,701.846,137.687,0.807178,648.976,133.641,0.8937,601.971,654.829,0.555569,607.815,651.022,0.556083,627.376,635.232,0.696179,674.444,676.352,0.692466,662.656,670.503,0.677638,664.685,651.0,0.580306
0,0.0,0.0,0.0,666.526,200.365,0.876616,721.434,210.071,0.793808,741.034,306.134,0.870984,739.086,370.843,0.818112,613.684,196.333,0.843643,584.246,278.727,0.820033,554.908,366.86,0.899863,651.019,368.857,0.636445,690.108,374.712,0.605039,682.28,505.928,0.676059,666.637,645.027,0.708587,617.602,366.844,0.628392,613.675,492.303,0.751933,619.516,621.596,0.745188,0.0,0.0,0.0,0.0,0.0,0.0,699.924,139.632,0.813392,648.901,133.705,0.884436,602.013,645.027,0.519074,603.853,643.111,0.579582,623.51,637.264,0.720202,676.393,678.341,0.649863,664.664,672.511,0.637307,664.611,652.892,0.539217
0,0.0,0.0,0.0,664.677,208.096,0.879646,717.592,212.101,0.798268,739.111,310.071,0.800523,731.268,366.855,0.894766,609.759,196.448,0.820885,580.422,276.703,0.822505,553.006,366.825,0.877191,651.006,374.719,0.631779,688.137,380.527,0.621242,682.297,509.897,0.750269,666.65,649.028,0.748461,617.599,370.817,0.625818,615.683,494.235,0.791473,617.683,623.519,0.730365,0.0,0.0,0.0,0.0,0.0,0.0,697.981,143.518,0.845741,646.984,135.73,0.828366,607.857,641.114,0.335333,601.956,637.221,0.521886,619.659,639.176,0.685717,680.281,680.283,0.681024,666.539,678.328,0.66549,664.605,660.754,0.563369
0,0.0,0.0,0.0,664.608,210.052,0.897318,715.643,212.186,0.804556,739.073,315.936,0.804519,729.306,362.926,0.871444,607.851,198.385,0.798309,580.368,274.772,0.854768,552.913,366.826,0.861741,650.955,372.765,0.626569,686.239,378.608,0.601291,682.267,511.852,0.727523,666.664,648.959,0.771985,617.566,370.768,0.624821,615.588,505.99,0.760652,617.595,619.609,0.747299,0.0,0.0,0.0,0.0,0.0,0.0,697.878,147.345,0.898262,645.083,141.572,0.79012,615.692,627.393,0.350099,603.949,627.395,0.491675,619.521,635.246,0.775711,678.341,680.295,0.714161,664.658,678.304,0.696281,664.647,660.714,0.574843
