,Nose_x,Nose_y,Nose_likelihood,Neck_x,Neck_y,Neck_likelihood,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_likelihood,Right_Elbow_x,Right_Elbow_y,Right_Elbow_likelihood,Right_Wrist_x,Right_Wrist_y,Right_Wrist_likelihood,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_likelihood,Left_Elbow_x,Left_Elbow_y,Left_Elbow_likelihood,Left_Wrist_x,Left_Wrist_y,Left_Wrist_likelihood,MidHip_x,MidHip_y,MidHip_likelihood,Right_Hip_x,Right_Hip_y,Right_Hip_likelihood,Right_Knee_x,Right_Knee_y,Right_Knee_likelihood,Right_Ankle_x,Right_Ankle_y,Right_Ankle_likelihood,Left_Hip_x,Left_Hip_y,Left_Hip_likelihood,Left_Knee_x,Left_Knee_y,Left_Knee_likelihood,Left_Ankle_x,Left_Ankle_y,Left_Ankle_likelihood,Right_Eye_x,Right_Eye_y,Right_Eye_likelihood,Left_Eye_x,Left_Eye_y,Left_Eye_likelihood,Right_Ear_x,Right_Ear_y,Right_Ear_likelihood,Left_Ear_x,Left_Ear_y,Left_Ear_likelihood,Left_BigToe_x,Left_BigToe_y,Left_BigToe_likelihood,Left_SmallToe_x,Left_SmallToe_y,Left_SmallToe_likelihood,Left_Heel_x,Left_Heel_y,Left_Heel_likelihood,Right_BigToe_x,Right_BigToe_y,Right_BigToe_likelihood,Right_SmallToe_x,Right_SmallToe_y,Right_SmallToe_likelihood,Right_Heel_x,Right_Heel_y,Right_Heel_likelihood
0,723.427,163.146,0.918142,680.297,196.409,0.711978,680.283,196.448,0.87168,688.13,270.835,0.801187,742.943,331.554,0.850734,680.308,196.351,0.576806,668.543,274.764,0.318955,693.966,310.041,0.690172,650.99,319.78,0.696321,646.949,319.817,0.688423,676.352,437.389,0.684356,678.301,543.148,0.622741,664.584,319.816,0.653939,682.2,431.524,0.771711,674.442,541.191,0.639741,715.592,153.296,0.872979,0.0,0.0,0.0,695.904,153.32,0.846928,0.0,0.0,0.0,719.503,552.998,0.403589,713.695,545.178,0.319337,660.699,554.857,0.430085,717.572,554.971,0.619321,711.643,558.83,0.587217,664.713,554.999,0.600204
0,723.41,163.098,0.916054,680.26,194.509,0.709668,680.303,196.33,0.879476,688.137,268.889,0.800902,742.91,325.697,0.846161,678.36,194.442,0.575624,668.584,272.854,0.289316,694.031,308.068,0.68324,650.864,317.877,0.694098,641.145,317.9,0.670312,668.595,431.452,0.738107,670.55,541.299,0.621168,660.745,317.884,0.617615,680.285,429.537,0.757724,670.49,541.144,0.613981,715.593,151.39,0.889109,0.0,0.0,0.0,695.921,151.385,0.869252,0.0,0.0,0.0,715.558,552.974,0.396378,711.711,545.116,0.310504,654.834,552.933,0.383877,715.565,554.901,0.653203,709.648,556.942,0.601723,662.708,554.955,0.611992
0,723.43,161.178,0.88211,680.276,194.469,0.723862,680.294,194.534,0.878825,684.304,263.058,0.814769,741.02,321.857,0.872064,680.284,194.388,0.585253,666.64,272.759,0.29203,690.147,306.149,0.681825,649.011,317.837,0.725362,637.248,317.837,0.683825,666.529,431.511,0.74473,666.654,541.182,0.644047,662.616,317.863,0.67103,678.367,429.546,0.757604,666.555,539.267,0.687455,715.59,149.482,0.898055,0.0,0.0,0.0,695.895,149.493,0.875382,0.0,0.0,0.0,711.585,552.933,0.407941,707.748,545.119,0.327648,650.945,552.935,0.461576,713.581,554.832,0.634567,701.884,556.896,0.5975,658.739,554.913,0.547973
0,723.367,161.093,0.860181,680.288,194.412,0.729064,678.39,194.446,0.849913,682.378,261.093,0.855795,737.1,321.834,0.848959,682.228,194.366,0.602756,668.616,268.886,0.293168,690.123,306.058,0.750679,648.916,312.007,0.700418,635.337,313.933,0.67908,664.594,429.548,0.722055,664.66,541.189,0.643524,658.77,311.98,0.6439,672.485,427.57,0.631389,664.57,539.298,0.692363,713.722,149.406,0.944772,0.0,0.0,0.0,694.006,149.404,0.870528,0.0,0.0,0.0,701.921,551.021,0.346431,699.934,543.243,0.284972,648.933,554.849,0.472518,711.593,552.953,0.649249,698.025,556.873,0.650106,650.987,554.9,0.557053
0,721.443,159.211,0.842976,680.312,194.404,0.751862,676.38,192.523,0.809393,682.305,263.042,0.852536,733.205,321.799,0.86825,684.24,194.443,0.663975,666.676,270.865,0.296236,684.302,306.077,0.670786,647.015,312.007,0.701344,635.213,313.939,0.70081,662.692,431.589,0.756758,662.605,539.328,0.741494,658.744,311.974,0.657299,670.549,427.577,0.626089,662.632,539.219,0.540945,713.665,149.37,0.949129,0.0,0.0,0.0,692.095,149.372,0.853634,0.0,0.0,0.0,697.978,550.946,0.267866,695.999,541.231,0.221644,639.208,551.05,0.269915,705.754,551.008,0.696014,695.935,554.984,0.741185,648.97,552.971,0.714732
0,717.513,161.124,0.867859,674.47,194.38,0.675524,674.455,194.396,0.821664,680.348,264.968,0.843011,729.285,321.857,0.898766,674.456,192.484,0.577222,664.616,270.797,0.301768,682.288,306.139,0.718973,637.248,310.029,0.629301,635.271,312.032,0.702983,656.785,431.585,0.733084,652.959,541.165,0.758769,645.069,308.114,0.495112,660.753,429.503,0.55013,654.877,539.182,0.17893,713.55,149.419,0.960401,0.0,0.0,0.0,688.182,149.37,0.849065,0.0,0.0,0.0,697.897,552.962,0.105561,694.035,545.167,0.0667424,637.213,552.901,0.101,699.953,553.007,0.744877,692.072,556.891,0.765738,645.051,552.948,0.775044
0,715.575,161.124,0.886947,672.487,194.378,0.649551,668.594,192.526,0.841598,676.419,263.017,0.803788,725.418,323.761,0.844193,678.37,194.394,0.582412,662.701,272.749,0.189643,682.248,308.074,0.494753,637.193,308.139,0.663293,633.363,310.073,0.70899,652.947,429.537,0.641561,650.908,541.166,0.782326,645.032,308.118,0.545345,652.894,427.546,0.505708,650.956,539.205,0.109793,711.679,149.435,0.949155,0.0,0.0,0.0,686.161,149.385,0.859946,0.0,0.0,0.0,692.098,550.963,0.0867505,694.016,547.065,0.0641069,0.0,0.0,0.0,696.057,552.978,0.766582,684.3,556.849,0.809706,639.184,554.844,0.795965
0,713.628,163.044,0.94898,670.533,194.406,0.684858,666.598,192.515,0.877453,668.597,263.041,0.814745,715.619,323.826,0.820759,680.24,194.472,0.622291,658.792,272.81,0.243479,680.333,310.078,0.58469,635.194,311.973,0.666734,633.221,313.935,0.699038,652.947,419.729,0.607046,647.039,541.17,0.733075,639.194,310.069,0.528574,647.046,423.675,0.534432,648.94,539.282,0.119104,711.59,151.338,0.918259,0.0,0.0,0.0,684.266,149.442,0.861363,0.0,0.0,0.0,694.006,553.003,0.143826,694.018,551.02,0.0959163,0.0,0.0,0.0,693.991,554.842,0.680427,682.305,556.871,0.718545,635.273,554.887,0.804767
0,713.561,163.105,0.952102,666.641,194.442,0.684654,664.671,194.417,0.883281,666.538,263.03,0.82141,711.686,327.69,0.855693,672.482,194.453,0.535724,650.995,268.925,0.0980387,666.693,306.094,0.0892568,631.363,311.994,0.615661,631.281,313.943,0.659878,648.982,429.486,0.560279,641.144,541.265,0.68495,635.225,311.976,0.477873,648.914,429.493,0.518154,611.722,525.627,0.659043,709.706,151.387,0.886854,0.0,0.0,0.0,682.316,151.314,0.882313,0.0,0.0,0.0,625.469,564.757,0.394274,623.542,558.908,0.332187,592.134,529.482,0.652435,684.3,554.879,0.679289,680.248,556.891,0.629121,635.284,556.874,0.669173
0,709.722,163.158,0.936751,664.658,194.502,0.717128,664.584,194.534,0.884651,664.626,268.863,0.818164,707.717,333.472,0.825354,664.681,194.453,0.556498,650.909,270.881,0.165136,664.628,306.159,0.283076,623.523,313.964,0.631692,627.386,315.89,0.67537,646.994,431.473,0.535905,619.524,539.168,0.779477,623.515,313.98,0.498059,637.228,435.418,0.591463,633.27,539.321,0.648184,703.807,153.284,0.839859,0.0,0.0,0.0,680.401,151.397,0.877417,0.0,0.0,0.0,680.294,556.912,0.642696,676.417,552.997,0.535801,603.977,543.228,0.166468,664.598,562.786,0.529037,650.886,568.643,0.482447,603.883,543.195,0.758775
0,707.737,163.18,0.935563,660.727,194.537,0.707138,662.643,196.347,0.87384,656.795,268.849,0.796859,697.974,331.593,0.865448,656.823,194.429,0.579974,650.938,272.767,0.112483,666.588,312.027,0.174999,617.679,315.937,0.676058,621.589,317.86,0.690574,664.654,427.566,0.383471,633.266,543.163,0.499141,611.742,315.883,0.515071,631.367,445.134,0.725546,631.336,541.21,0.69687,699.927,153.347,0.875572,0.0,0.0,0.0,680.269,153.299,0.86389,0.0,0.0,0.0,680.235,556.927,0.559143,678.311,554.86,0.463802,617.572,554.979,0.521536,674.445,560.817,0.445579,664.716,568.635,0.438085,619.515,556.91,0.425903
